6.199999999999999956e-01,5.798802650257505853e+00
6.300000000000000044e-01,5.902379168109192165e+00
6.400000000000000133e-01,5.792106185527488016e+00
6.500000000000000222e-01,5.965680351812153503e+00
6.600000000000000311e-01,5.829401819281084585e+00
6.700000000000000400e-01,5.933231299019953831e+00
6.800000000000000488e-01,5.734195895714736757e+00
6.900000000000000577e-01,5.791795805122789353e+00
7.000000000000000666e-01,5.758577798004035131e+00
7.099999999999999645e-01,5.799502494782548645e+00
7.199999999999999734e-01,5.612597350440015731e+00
7.299999999999999822e-01,5.620232698298003093e+00
7.399999999999999911e-01,5.623046241177807936e+00
7.500000000000000000e-01,5.576455502681004539e+00
7.600000000000000089e-01,5.700582946282474417e+00
7.700000000000000178e-01,5.623109731445491200e+00
7.800000000000000266e-01,5.564081536118132831e+00
7.900000000000000355e-01,5.704854911317768007e+00
8.000000000000000444e-01,5.701669447590633766e+00
8.100000000000000533e-01,5.622107220451519005e+00
8.200000000000000622e-01,5.585575915658198554e+00
8.300000000000000711e-01,5.689557757063294474e+00
8.399999999999999689e-01,5.790190495080584476e+00
8.499999999999999778e-01,5.727139147671826080e+00
8.599999999999999867e-01,5.796111766492719752e+00
8.699999999999999956e-01,5.828951802925868009e+00
8.800000000000000044e-01,5.867910823658230690e+00
8.900000000000000133e-01,5.886121813320950302e+00
9.000000000000000222e-01,6.041365239083956951e+00
9.100000000000000311e-01,5.983910601208670244e+00
9.200000000000000400e-01,6.000086111212185713e+00
9.300000000000000488e-01,6.183497175488088970e+00
9.400000000000000577e-01,6.025183810171045096e+00
9.500000000000000666e-01,6.114194063754346153e+00
9.599999999999999645e-01,6.055775888731285583e+00
9.699999999999999734e-01,6.142203057434494795e+00
9.799999999999999822e-01,6.150861868602828686e+00
9.899999999999999911e-01,6.009844464809835252e+00
1.000000000000000000e+00,6.099656242695377983e+00
1.010000000000000009e+00,5.987395491050735430e+00
1.020000000000000018e+00,5.870330137078216381e+00
1.030000000000000027e+00,5.971492416634602840e+00
1.040000000000000036e+00,5.940684632588396852e+00
1.050000000000000044e+00,5.835206383269783359e+00
1.060000000000000053e+00,5.854782077169859100e+00
1.070000000000000062e+00,5.867561777052717531e+00
1.080000000000000071e+00,5.820109472369418668e+00
1.090000000000000080e+00,5.768616891045388329e+00
1.100000000000000089e+00,5.858931418914044009e+00
1.110000000000000098e+00,5.702087792056135029e+00
1.120000000000000107e+00,5.764930336495391217e+00
1.130000000000000115e+00,5.777870284001984658e+00
1.140000000000000124e+00,5.796221101433139289e+00
1.150000000000000133e+00,5.853932929133519814e+00
1.159999999999999920e+00,5.911379831005562302e+00
1.169999999999999929e+00,6.000836432863062342e+00
1.179999999999999938e+00,5.953941298034349572e+00
1.189999999999999947e+00,6.105317986642292638e+00
1.199999999999999956e+00,6.128195565128502054e+00
1.209999999999999964e+00,6.121417406144617601e+00
1.219999999999999973e+00,6.228714391734021305e+00
1.229999999999999982e+00,6.252753091522865958e+00
1.239999999999999991e+00,6.285480420316757133e+00
1.250000000000000000e+00,6.276866135656660184e+00
1.260000000000000009e+00,6.248155886554235039e+00
1.270000000000000018e+00,6.169258099626442338e+00
1.280000000000000027e+00,6.277753301852530221e+00
1.290000000000000036e+00,6.216042011908373688e+00
1.300000000000000044e+00,6.217890623273230055e+00
1.310000000000000053e+00,6.132036695764374379e+00
1.320000000000000062e+00,6.218187790935252757e+00
1.330000000000000071e+00,6.097050449376228087e+00
1.340000000000000080e+00,6.011223781810691058e+00
1.350000000000000089e+00,6.026351772234001203e+00
1.360000000000000098e+00,6.078777413214155878e+00
1.370000000000000107e+00,5.917060725623571216e+00
1.380000000000000115e+00,5.898394791187033803e+00
1.390000000000000124e+00,5.835693281996093162e+00
1.400000000000000133e+00,5.815628729501465699e+00
1.409999999999999920e+00,5.921419948138396450e+00
1.419999999999999929e+00,5.870639091138183829e+00
1.429999999999999938e+00,5.973834533262357915e+00
1.439999999999999947e+00,5.922593448568069796e+00
1.449999999999999956e+00,5.986663108928838462e+00
1.459999999999999964e+00,5.982263433146468579e+00
1.469999999999999973e+00,6.055257647254188136e+00
1.479999999999999982e+00,5.989395411483227072e+00
1.489999999999999991e+00,6.025555890889921606e+00
1.500000000000000000e+00,6.193130266855853883e+00
1.510000000000000009e+00,6.161241426394870935e+00
1.520000000000000018e+00,6.127283694024558969e+00
1.530000000000000027e+00,6.254973372983408275e+00
1.540000000000000036e+00,6.288161067433088114e+00
1.550000000000000044e+00,6.289856896376729622e+00
1.560000000000000053e+00,6.314081103397032990e+00
1.570000000000000062e+00,6.226743136168814807e+00
1.580000000000000071e+00,6.233854434648199216e+00
1.590000000000000080e+00,6.310455917125292302e+00
1.600000000000000089e+00,6.250069072511370116e+00
1.610000000000000098e+00,6.267121635323634976e+00
1.620000000000000107e+00,6.206164273121497210e+00
1.630000000000000115e+00,6.231056384035094986e+00
1.640000000000000124e+00,6.222903845719793381e+00
1.650000000000000133e+00,6.167607497508227787e+00
1.660000000000000142e+00,6.056597958256378256e+00
1.669999999999999929e+00,6.076212142129499227e+00
1.679999999999999938e+00,5.904956058398317609e+00
1.689999999999999947e+00,5.905007709717650322e+00
1.699999999999999956e+00,5.993897180625577192e+00
1.709999999999999964e+00,5.895668736523662190e+00
1.719999999999999973e+00,5.969935137797740765e+00
1.729999999999999982e+00,5.864487048641758626e+00
1.739999999999999991e+00,5.902344791834999604e+00
1.750000000000000000e+00,5.865046901815372138e+00
1.760000000000000009e+00,5.861293560837350647e+00
1.770000000000000018e+00,5.899797003215027758e+00
1.780000000000000027e+00,6.004556914563027092e+00
1.790000000000000036e+00,6.051666492965791733e+00
1.800000000000000044e+00,6.147288041059409736e+00
1.810000000000000053e+00,6.077119233511267815e+00
1.820000000000000062e+00,6.180225964277185291e+00
1.830000000000000071e+00,6.190770695715452021e+00
1.840000000000000080e+00,6.150462508703541609e+00
1.850000000000000089e+00,6.155176540368957561e+00
1.860000000000000098e+00,6.196367350038944011e+00
1.870000000000000107e+00,6.301779485508222756e+00
1.880000000000000115e+00,6.210683575353888486e+00
1.890000000000000124e+00,6.195717468970575403e+00
1.900000000000000133e+00,6.173728625730181108e+00
1.910000000000000142e+00,6.146368635865577801e+00
1.919999999999999929e+00,6.243625051890754563e+00
1.929999999999999938e+00,6.159217282096185464e+00
1.939999999999999947e+00,6.052389996432904873e+00
1.949999999999999956e+00,6.140315942786408243e+00
1.959999999999999964e+00,6.048549052709062401e+00
1.969999999999999973e+00,6.022108159876722766e+00
1.979999999999999982e+00,5.884931307239518183e+00
1.989999999999999991e+00,5.998528926952340079e+00
2.000000000000000000e+00,5.963227898492414525e+00
2.010000000000000231e+00,5.846697041001428730e+00
2.020000000000000018e+00,5.798952550242230330e+00
2.030000000000000249e+00,5.887381281353356144e+00
2.040000000000000036e+00,5.703972015403645734e+00
2.049999999999999822e+00,5.868289105284756779e+00
2.060000000000000053e+00,5.791994071439522607e+00
2.069999999999999840e+00,5.839287463541382728e+00
2.080000000000000071e+00,5.910189106906184264e+00
2.089999999999999858e+00,5.835517010306769059e+00
2.100000000000000089e+00,5.796990540662500635e+00
2.109999999999999876e+00,5.825983560102620196e+00
2.120000000000000107e+00,6.018795383608887661e+00
2.129999999999999893e+00,5.972734636943068942e+00
2.140000000000000124e+00,5.920199427976631235e+00
2.149999999999999911e+00,5.973866285564488621e+00
2.160000000000000142e+00,6.165434982234142325e+00
2.169999999999999929e+00,6.061538366280219137e+00
2.180000000000000160e+00,6.177921834718097749e+00
2.189999999999999947e+00,6.033797342418629306e+00
2.200000000000000178e+00,6.207905333248914914e+00
2.209999999999999964e+00,6.046006602414232489e+00
2.220000000000000195e+00,6.118062415814671695e+00
2.229999999999999982e+00,6.067002965639683332e+00
2.240000000000000213e+00,6.055100800973669095e+00
2.250000000000000000e+00,6.018320285995432783e+00
2.260000000000000231e+00,5.967408047443120367e+00
2.270000000000000018e+00,5.802302183132874269e+00
2.280000000000000249e+00,5.806940688797756600e+00
2.290000000000000036e+00,5.729385299969906420e+00
2.300000000000000266e+00,5.837387288955963704e+00
2.310000000000000053e+00,5.687709911441055866e+00
2.319999999999999840e+00,5.712973659335423449e+00
2.330000000000000071e+00,5.650973784073642037e+00
2.339999999999999858e+00,5.543435988331237851e+00
2.350000000000000089e+00,5.602104587737825270e+00
2.359999999999999876e+00,5.608056804463110723e+00
2.370000000000000107e+00,5.680319410070977071e+00
2.379999999999999893e+00,5.554600520797759344e+00
2.390000000000000124e+00,5.633962043372177320e+00
2.399999999999999911e+00,5.571970608840405070e+00
2.410000000000000142e+00,5.698969681944081600e+00
2.419999999999999929e+00,5.704001289186336976e+00
2.430000000000000160e+00,5.808519117473979421e+00
2.439999999999999947e+00,5.805114445290528558e+00
2.450000000000000178e+00,5.736746846230297514e+00
2.459999999999999964e+00,5.775819072352263994e+00
2.470000000000000195e+00,5.754576988372672730e+00
2.479999999999999982e+00,5.807940845262972829e+00
2.490000000000000213e+00,5.966463846621492095e+00
2.500000000000000000e+00,5.800415540485041710e+00
2.510000000000000231e+00,5.832646554772701109e+00
2.520000000000000018e+00,5.980262117664607580e+00
2.530000000000000249e+00,5.887400192849774783e+00
2.540000000000000036e+00,5.749895840408489889e+00
2.550000000000000266e+00,5.714833061979529560e+00
2.560000000000000053e+00,5.774275534630340267e+00
2.569999999999999840e+00,5.820158433580970403e+00
2.580000000000000071e+00,5.687666775524816920e+00
2.589999999999999858e+00,5.728125636672703358e+00
2.600000000000000089e+00,5.681272144798334978e+00
2.609999999999999876e+00,5.499041168428232318e+00
2.620000000000000107e+00,5.540961264989286761e+00
2.629999999999999893e+00,5.382458990741723959e+00
2.640000000000000124e+00,5.464932499977295244e+00
2.649999999999999911e+00,5.484963695487368618e+00
2.660000000000000142e+00,5.277762634281696563e+00
2.669999999999999929e+00,5.357975569101390612e+00
2.680000000000000160e+00,5.375585117279571001e+00
2.689999999999999947e+00,5.377726259517408458e+00
2.700000000000000178e+00,5.277713730085371147e+00
2.709999999999999964e+00,5.404087478971334235e+00
2.720000000000000195e+00,5.386198957653496322e+00
2.729999999999999982e+00,5.479123275311716057e+00
2.740000000000000213e+00,5.541386642027727127e+00
2.750000000000000000e+00,5.561318204093621098e+00
2.760000000000000231e+00,5.522192810098172089e+00
2.770000000000000018e+00,5.505541674222459214e+00
2.780000000000000249e+00,5.492628624040217566e+00
2.790000000000000036e+00,5.675845281148431454e+00
2.800000000000000266e+00,5.516875646961310053e+00
2.810000000000000053e+00,5.647639028523371962e+00
2.819999999999999840e+00,5.686558714534849734e+00
2.830000000000000071e+00,5.637967776637264450e+00
2.839999999999999858e+00,5.664307291987767279e+00
2.850000000000000089e+00,5.481821377964504194e+00
2.859999999999999876e+00,5.603042693181605749e+00
2.870000000000000107e+00,5.478391847317150898e+00
2.879999999999999893e+00,5.460842633681756375e+00
2.890000000000000124e+00,5.317253401814208580e+00
2.899999999999999911e+00,5.362501906153559261e+00
2.910000000000000142e+00,5.367132034183237366e+00
2.919999999999999929e+00,5.237241437859135651e+00
2.930000000000000160e+00,5.118733677060380849e+00
2.939999999999999947e+00,5.204738211040097262e+00
2.950000000000000178e+00,5.102441842194173738e+00
2.959999999999999964e+00,5.125677940203732241e+00
2.970000000000000195e+00,5.072552734481770464e+00
2.979999999999999982e+00,5.095164828187488837e+00
2.990000000000000213e+00,5.027141307963783667e+00
3.000000000000000000e+00,5.081349884072261958e+00
3.010000000000000231e+00,4.998310988457107307e+00
3.020000000000000018e+00,5.086433042664683768e+00
3.030000000000000249e+00,5.131035420069003372e+00
3.040000000000000036e+00,5.188813870813317131e+00
3.050000000000000266e+00,5.078748748702420102e+00
3.060000000000000053e+00,5.234242400676547113e+00
3.070000000000000284e+00,5.194779683721726826e+00
3.080000000000000071e+00,5.323712424371744412e+00
3.089999999999999858e+00,5.226318224454713501e+00
3.100000000000000089e+00,5.204760502772050934e+00
3.109999999999999876e+00,5.365656702134484313e+00
3.120000000000000107e+00,5.249614557652263258e+00
3.129999999999999893e+00,5.317793604837885546e+00
3.140000000000000124e+00,5.212753437471677742e+00
3.149999999999999911e+00,5.297126243082970198e+00
3.160000000000000142e+00,5.284154908203564815e+00
3.169999999999999929e+00,5.166047576034467959e+00
3.180000000000000160e+00,5.206435710858990262e+00
3.189999999999999947e+00,5.256534963855342468e+00
3.200000000000000178e+00,5.088110311880388537e+00
3.209999999999999964e+00,5.073039448705016774e+00
3.220000000000000195e+00,5.112439618933828811e+00
3.229999999999999982e+00,5.054186015900770990e+00
3.240000000000000213e+00,4.832490625549151986e+00
3.250000000000000000e+00,4.840821840927254982e+00
3.260000000000000231e+00,4.849023999819063846e+00
3.270000000000000018e+00,4.771238220252798534e+00
3.280000000000000249e+00,4.834812833337306159e+00
3.290000000000000036e+00,4.806657705015454418e+00
3.300000000000000266e+00,4.758300890214294476e+00
3.310000000000000053e+00,4.745227819782600776e+00
3.320000000000000284e+00,4.795066340778473268e+00
3.330000000000000071e+00,4.828778702401742784e+00
3.339999999999999858e+00,4.826394063104332943e+00
3.350000000000000089e+00,4.864873380353267329e+00
3.359999999999999876e+00,4.811608345570396850e+00
3.370000000000000107e+00,4.758137746021487757e+00
3.379999999999999893e+00,4.931996534463713111e+00
3.390000000000000124e+00,4.968576257773817950e+00
3.399999999999999911e+00,4.918066241081528567e+00
3.410000000000000142e+00,4.862105898385308933e+00
3.419999999999999929e+00,4.910612032386677761e+00
3.430000000000000160e+00,4.956676858085162785e+00
3.439999999999999947e+00,5.075122729739679706e+00
3.450000000000000178e+00,5.063662389745818615e+00
3.459999999999999964e+00,4.887974217403847632e+00
3.470000000000000195e+00,4.909353927865923950e+00
3.479999999999999982e+00,4.953713101050160716e+00
3.490000000000000213e+00,4.902306498079795460e+00
3.500000000000000000e+00,4.927224536288493439e+00
3.510000000000000231e+00,4.911160379997513203e+00
3.520000000000000018e+00,4.748429936125472928e+00
3.530000000000000249e+00,4.704391232228463338e+00
3.540000000000000036e+00,4.675640586339988580e+00
3.550000000000000266e+00,4.702793709486416951e+00
3.560000000000000053e+00,4.543020696747976039e+00
3.570000000000000284e+00,4.548734897742745531e+00
3.580000000000000071e+00,4.474877279854119649e+00
3.589999999999999858e+00,4.524363432180416034e+00
3.600000000000000089e+00,4.404662448621889048e+00
3.609999999999999876e+00,4.381130523182925174e+00
3.620000000000000107e+00,4.493695280641958334e+00
3.629999999999999893e+00,4.506672015026238043e+00
3.640000000000000124e+00,4.409784963827505955e+00
3.649999999999999911e+00,4.466710007105911373e+00
3.660000000000000142e+00,4.475097064044518902e+00
3.669999999999999929e+00,4.486640200666522027e+00
3.680000000000000160e+00,4.534730922760014771e+00
3.689999999999999947e+00,4.633285058305986581e+00
3.700000000000000178e+00,4.606549743081433057e+00
3.709999999999999964e+00,4.618018990911566313e+00
3.720000000000000195e+00,4.627416111769653284e+00
3.729999999999999982e+00,4.780667415826854949e+00
3.740000000000000213e+00,4.704675033280478758e+00
3.750000000000000000e+00,4.752274493732354443e+00
3.760000000000000231e+00,4.691747315060062817e+00
3.770000000000000018e+00,4.652086239420276215e+00
3.780000000000000249e+00,4.639376488330050563e+00
3.790000000000000036e+00,4.774555294687808704e+00
3.800000000000000266e+00,4.729806832797443406e+00
3.810000000000000053e+00,4.691367825717512652e+00
3.820000000000000284e+00,4.581171201927316083e+00
3.830000000000000071e+00,4.583124666899477617e+00
3.839999999999999858e+00,4.496903798451348244e+00
3.850000000000000089e+00,4.510616821834577017e+00
3.859999999999999876e+00,4.357426557342154005e+00
3.870000000000000107e+00,4.402928329785311234e+00
3.879999999999999893e+00,4.243006304551626862e+00
3.890000000000000124e+00,4.276605411814333735e+00
3.899999999999999911e+00,4.147661468895840642e+00
3.910000000000000142e+00,4.146138227203057802e+00
3.919999999999999929e+00,4.141698877320012961e+00
3.930000000000000160e+00,4.192793993511373607e+00
3.939999999999999947e+00,4.270756965855325937e+00
3.950000000000000178e+00,4.273898144503813334e+00
3.959999999999999964e+00,4.211898414277266411e+00
3.970000000000000195e+00,4.299783002553274613e+00
3.979999999999999982e+00,4.258936204034176498e+00
3.990000000000000213e+00,4.208955006592371539e+00
4.000000000000000000e+00,4.251241955467249589e+00
4.009999999999999787e+00,4.440764758761424069e+00
4.020000000000000462e+00,4.305462264264204642e+00
4.030000000000000249e+00,4.395405606242197116e+00
4.040000000000000036e+00,4.543510748353885909e+00
4.049999999999999822e+00,4.405313018447719386e+00
4.060000000000000497e+00,4.392394341284219017e+00
4.070000000000000284e+00,4.428172147698091088e+00
4.080000000000000071e+00,4.542723530110287733e+00
4.089999999999999858e+00,4.566675318373938808e+00
4.099999999999999645e+00,4.412947278278716468e+00
4.110000000000000320e+00,4.433395585442313269e+00
4.120000000000000107e+00,4.517989246534369840e+00
4.129999999999999893e+00,4.392088702581673942e+00
4.139999999999999680e+00,4.283208561655507118e+00
4.150000000000000355e+00,4.372933636282706260e+00
4.160000000000000142e+00,4.258629865769971268e+00
4.169999999999999929e+00,4.141248504489566606e+00
4.179999999999999716e+00,4.159349648595124016e+00
4.190000000000000391e+00,4.089835769035953028e+00
4.200000000000000178e+00,4.091250501119582772e+00
4.209999999999999964e+00,4.080655350294376760e+00
4.219999999999999751e+00,4.017872887246516811e+00
4.230000000000000426e+00,4.099230744791081626e+00
4.240000000000000213e+00,3.977496189744267330e+00
4.250000000000000000e+00,3.942715818360468027e+00
4.259999999999999787e+00,4.100455726509654397e+00
4.270000000000000462e+00,3.962196903831631367e+00
4.280000000000000249e+00,4.089103235426588157e+00
4.290000000000000036e+00,4.075728115830362874e+00
4.299999999999999822e+00,4.201239594176702674e+00
4.310000000000000497e+00,4.179007259817132613e+00
4.320000000000000284e+00,4.108634591261481006e+00
4.330000000000000071e+00,4.222189851792921722e+00
4.339999999999999858e+00,4.285836912942315280e+00
4.350000000000000533e+00,4.309072485233301997e+00
4.360000000000000320e+00,4.234364683817893216e+00
4.370000000000000107e+00,4.370111175794776592e+00
4.379999999999999893e+00,4.298919846688137980e+00
4.389999999999999680e+00,4.375150095457388311e+00
4.400000000000000355e+00,4.302994499626096925e+00
4.410000000000000142e+00,4.412790557989101359e+00
4.419999999999999929e+00,4.233717095036290345e+00
4.429999999999999716e+00,4.353990642797696431e+00
4.440000000000000391e+00,4.248551970388718679e+00
4.450000000000000178e+00,4.147578538394084191e+00
4.459999999999999964e+00,4.140922094830655986e+00
4.469999999999999751e+00,4.185538952743915075e+00
4.480000000000000426e+00,4.125052771509367666e+00
4.490000000000000213e+00,4.075557995556319923e+00
4.500000000000000000e+00,3.995266301064885006e+00
4.509999999999999787e+00,4.050983482329011842e+00
4.520000000000000462e+00,3.948902275477359947e+00
4.530000000000000249e+00,3.852270018889283332e+00
4.540000000000000036e+00,3.895006309841651415e+00
4.549999999999999822e+00,3.962213081771550627e+00
4.560000000000000497e+00,3.859741135594333183e+00
4.570000000000000284e+00,3.956057958487869453e+00
4.580000000000000071e+00,3.931155881368352034e+00
4.589999999999999858e+00,3.980533964009060455e+00
4.600000000000000533e+00,3.918279970011564473e+00
4.610000000000000320e+00,4.072983403324355045e+00
4.620000000000000107e+00,3.968599334556795366e+00
4.629999999999999893e+00,4.029144348102345674e+00
4.639999999999999680e+00,4.074279480768912443e+00
4.650000000000000355e+00,4.157439399326280594e+00
4.660000000000000142e+00,4.279660832747556043e+00
4.669999999999999929e+00,4.139367372276967494e+00
4.679999999999999716e+00,4.290064842063078032e+00
4.690000000000000391e+00,4.200010482465756034e+00
4.700000000000000178e+00,4.309384423891686744e+00
4.709999999999999964e+00,4.280987678422632392e+00
4.719999999999999751e+00,4.243526351206457825e+00
4.730000000000000426e+00,4.223168952331881165e+00
4.740000000000000213e+00,4.241746696894172608e+00
4.750000000000000000e+00,4.276611760809221785e+00
4.759999999999999787e+00,4.280198713890532858e+00
4.770000000000000462e+00,4.166136440393708007e+00
4.780000000000000249e+00,4.191766268494153458e+00
4.790000000000000036e+00,4.133227788882066989e+00
4.799999999999999822e+00,3.984777807312963382e+00
4.810000000000000497e+00,4.038401177398171171e+00
4.820000000000000284e+00,4.056674491947503292e+00
4.830000000000000071e+00,4.009995611418665007e+00
4.839999999999999858e+00,3.903921985491855207e+00
4.850000000000000533e+00,3.891802453785704774e+00
4.860000000000000320e+00,3.834807203905707063e+00
4.870000000000000107e+00,4.008875760632051310e+00
4.879999999999999893e+00,3.949718621612187341e+00
4.889999999999999680e+00,4.009614222859820387e+00
4.900000000000000355e+00,3.870346181590162526e+00
4.910000000000000142e+00,4.061024416807579307e+00
4.919999999999999929e+00,4.087717070169723854e+00
4.929999999999999716e+00,4.021897003229794265e+00
4.940000000000000391e+00,4.181385571434488746e+00
4.950000000000000178e+00,4.052637485706990006e+00
4.959999999999999964e+00,4.101268969891761706e+00
4.969999999999999751e+00,4.124970186308678066e+00
4.980000000000000426e+00,4.172885185834572574e+00
4.990000000000000213e+00,4.198634200393160931e+00
5.000000000000000000e+00,4.373840979271543361e+00
5.009999999999999787e+00,4.327543976115117985e+00
5.020000000000000462e+00,4.314475521638608591e+00
5.030000000000000249e+00,4.416338873447421598e+00
5.040000000000000036e+00,4.356162241863851037e+00
5.049999999999999822e+00,4.323412896504708947e+00
5.060000000000000497e+00,4.372375158861420807e+00
5.070000000000000284e+00,4.252041128069109277e+00
5.080000000000000071e+00,4.322573420442544112e+00
5.089999999999999858e+00,4.297342720717275633e+00
5.100000000000000533e+00,4.238672983519721882e+00
5.110000000000000320e+00,4.066700543383741540e+00
5.120000000000000107e+00,4.149935566453529567e+00
5.129999999999999893e+00,3.996074899183772899e+00
5.139999999999999680e+00,3.996192250128541623e+00
5.150000000000000355e+00,4.073388564266088530e+00
5.160000000000000142e+00,4.047772963212068476e+00
5.169999999999999929e+00,4.102525941141146326e+00
5.179999999999999716e+00,3.912102403615284274e+00
5.190000000000000391e+00,3.987281197872627470e+00
5.200000000000000178e+00,3.996120819344595176e+00
5.209999999999999964e+00,4.074617023137704130e+00
5.219999999999999751e+00,4.009912844294992951e+00
5.230000000000000426e+00,4.131984238429206258e+00
5.240000000000000213e+00,4.221186917375069569e+00
5.250000000000000000e+00,4.267318809738720020e+00
5.259999999999999787e+00,4.192090823432327973e+00
5.270000000000000462e+00,4.216234404953146608e+00
5.280000000000000249e+00,4.251593284550850171e+00
5.290000000000000036e+00,4.406291289905034603e+00
5.299999999999999822e+00,4.487826620281532897e+00
5.310000000000000497e+00,4.525586754535427580e+00
5.320000000000000284e+00,4.363090538151332964e+00
5.330000000000000071e+00,4.392579408828776621e+00
5.339999999999999858e+00,4.465994099504474235e+00
5.350000000000000533e+00,4.458774547165130997e+00
5.360000000000000320e+00,4.485022722445298093e+00
5.370000000000000107e+00,4.482473658095818436e+00
5.379999999999999893e+00,4.466050890718169519e+00
5.389999999999999680e+00,4.506540385132679738e+00
5.400000000000000355e+00,4.387264981168887523e+00
5.410000000000000142e+00,4.420721267525305365e+00
5.419999999999999929e+00,4.300497973801145513e+00
5.429999999999999716e+00,4.263550541675734884e+00
5.440000000000000391e+00,4.315877718605011459e+00
5.450000000000000178e+00,4.180566348637665186e+00
5.459999999999999964e+00,4.261812345160843840e+00
5.469999999999999751e+00,4.179087945478966226e+00
5.480000000000000426e+00,4.127772130741701240e+00
5.490000000000000213e+00,4.200202205886707674e+00
5.500000000000000000e+00,4.155784132437361222e+00
5.509999999999999787e+00,4.153714958883352182e+00
5.520000000000000462e+00,4.311424297341232226e+00
5.530000000000000249e+00,4.221007510011268948e+00
5.540000000000000036e+00,4.329812517839693342e+00
5.549999999999999822e+00,4.249169109925826859e+00
5.560000000000000497e+00,4.287359597670747924e+00
5.570000000000000284e+00,4.459155497010643288e+00
5.580000000000000071e+00,4.474125471120928843e+00
5.589999999999999858e+00,4.604926617325612703e+00
5.600000000000000533e+00,4.624483154598891588e+00
5.610000000000000320e+00,4.566326517502804272e+00
5.620000000000000107e+00,4.637134203083020267e+00
5.629999999999999893e+00,4.754823488896311012e+00
5.639999999999999680e+00,4.775381155515701082e+00
5.650000000000000355e+00,4.751433054908750009e+00
5.660000000000000142e+00,4.778094843154297777e+00
5.669999999999999929e+00,4.636612534081511861e+00
5.679999999999999716e+00,4.726234958236453565e+00
5.690000000000000391e+00,4.654250300620752512e+00
5.700000000000000178e+00,4.736491062755569637e+00
5.709999999999999964e+00,4.640856814673477437e+00
5.719999999999999751e+00,4.714366981108812915e+00
5.730000000000000426e+00,4.602371753996954418e+00
5.740000000000000213e+00,4.560858070055838986e+00
5.750000000000000000e+00,4.586983497366521334e+00
5.759999999999999787e+00,4.428346795694770854e+00
5.770000000000000462e+00,4.451032682352323633e+00
5.780000000000000249e+00,4.515318175038401272e+00
5.790000000000000036e+00,4.389994784257906346e+00
5.799999999999999822e+00,4.400987402495601053e+00
5.810000000000000497e+00,4.543765770817622673e+00
5.820000000000000284e+00,4.543056357612475615e+00
